title_id,title,box_office,country,genre,director,metascore,production,rating,IMDB_rating,rotten_tomatoes_rating,runtime,type,IMDB_votes
tt2346170,#1 Serial Killer,N/A,USA,Horror,Stanley Yung,N/A,Indican Pictures,N/A,5.9,NA,87 min,movie,37
tt3120962,#5,N/A,N/A,"Biography, Comedy, Fantasy",Ricky Bardy,N/A,N/A,N/A,N/A,NA,1 h 8 min,movie,N/A
tt2777190,'Til Morning,N/A,USA,"Drama, Family, Fantasy",Brendan Russo,N/A,N/A,N/A,8.6,NA,57 min,movie,7
tt2395385,+1,N/A,USA,"Horror, Sci-Fi, Thriller",Dennis Iliadis,60,IFC Films,Not Rated,5.5,82%,96 min,movie,"7,481"
tt2506748,.357,N/A,USA,"Action, Drama",Brian Skiba,N/A,N/A,Not Rated,5.0,NA,97 min,movie,55
tt3118542,1 Dead Party,N/A,USA,"Comedy, Horror, Thriller",Matty Castano,N/A,N/A,N/A,4.8,NA,83 min,movie,29
tt3226634,1-9,N/A,USA,"Animation, Biography, Drama",Paul Pescador,N/A,N/A,N/A,N/A,NA,77 min,movie,N/A
tt1993391,10 Rules for Sleeping Around,N/A,USA,"Comedy, Romance",Leslie Greif,1,Screen Media Films,R,3.6,0%,94 min,movie,"2,679"
tt2538128,100 Degrees Below Zero,N/A,USA,"Action, Adventure, Drama, Sci-Fi, Thriller",R.D. Braunstein,N/A,WARNER BROTHERS PICTURES,Not Rated,2.4,NA,89 min,movie,"1,849"
tt3529392,1000 Waves to Surfing Glory,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,133 min,movie,N/A
tt4008940,110%,N/A,N/A,N/A,Cara Perlman,N/A,N/A,N/A,N/A,NA,59 min,movie,N/A
tt2317524,12 Rounds 2: Reloaded,N/A,USA,"Action, Adventure, Thriller",Roel Reiné,N/A,Twentieth Century Fox Home Entertainment,R,5.3,NA,95 min,movie,"5,034"
tt2024544,12 Years a Slave,"$50,628,650","USA, UK","Biography, Drama, History",Steve McQueen,96,Fox Searchlight,R,8.1,95%,134 min,movie,"597,190"
tt3331274,"13, 195, 6 und 1",N/A,USA,Drama,Terry Rice,N/A,N/A,Not Rated,8.0,NA,87 min,movie,7
tt2991516,13/13/13,N/A,USA,Horror,James Cullen Bressack,N/A,WARNER BROTHERS PICTURES,Not Rated,3.3,NA,86 min,movie,"1,535"
tt2431686,15 North,N/A,USA,"Adventure, Comedy, Drama",Aaron Fradkin,N/A,N/A,N/A,7.5,NA,81 min,movie,15
tt3328724,17 Seconds,N/A,USA,Sport,Patrick Dahl,N/A,N/A,N/A,6.8,NA,53 min,movie,27
tt10476634,1972 Yellow House,N/A,USA,Horror,Curtis Stone,N/A,N/A,Not Rated,4.0,NA,52 min,movie,6
tt2388621,1982,N/A,USA,Drama,Tommy Oliver,N/A,LionsGate Entertainment,R,7.0,78%,90 min,movie,249
tt3982302,1989,N/A,USA,Drama,Jason William Power,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt4322094,1Night 2Last 3Ever,N/A,USA,"Comedy, Musical",Brian Holden,N/A,N/A,N/A,4.8,NA,120 min,movie,5
tt2378390,2 Dead 2 Kill,N/A,USA,Action,"Michael J. Hach, Neil Kinsella",N/A,Pit Bulls and Shotguns,N/A,5.6,NA,90 min,movie,12
tt1272878,2 Guns,"$73,500,000",USA,"Action, Comedy, Thriller",Baltasar Kormákur,55,Universal Pictures,R,6.7,64%,109 min,movie,"185,722"
tt3509408,2 to Tangle,N/A,USA,Drama,Caleb Johnson,N/A,Son Films,N/A,6.0,NA,108 min,movie,35
tt2082155,Looking for Maria Sanchez,N/A,"Puerto Rico, USA","Comedy, Romance",Bruno Irizarry,N/A,Vanguardia Films,N/A,7.2,NA,98 min,movie,360
tt4149040,2012 Gold Rush Expedition Race,N/A,USA,Sport,Brian J. Leitten,N/A,N/A,N/A,N/A,NA,68 min,movie,N/A
tt2697322,2013: Holocaust,N/A,USA,"Action, Adventure, Thriller",Ken Potocki,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt2243215,2021,N/A,USA,Drama,"Dave Ash, Paul von Stoetzel",N/A,N/A,N/A,6.4,NA,87 min,movie,14
tt2965278,2057: Return to Zombie Island,N/A,USA,Horror,Gary Davis,N/A,N/A,N/A,3.2,NA,N/A,movie,21
tt1711425,21 & Over,"$25,675,765",USA,Comedy,"Jon Lucas, Scott Moore",34,Relativity Media,R,5.8,26%,93 min,movie,"69,943"
tt2640806,21st Century,N/A,USA,"Comedy, Drama",Vincent Shkreli,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
