title_id,title,box_office,country,genre,director,metascore,production,rating,IMDB_rating,rotten_tomatoes_rating,runtime,type,IMDB_votes
tt5803530,#DigitalLivesMatter,N/A,USA,Comedy,Terri J. Vaughn,N/A,N/A,N/A,9.2,NA,N/A,movie,5
tt5531032,#Screamers,N/A,USA,"Horror, Mystery",Dean Matthew Ronalds,N/A,N/A,N/A,4.3,NA,85 min,movie,830
tt5719014,#modelswanted,N/A,USA,Drama,Kevin Thompson,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt4004608,$elfie Shootout,N/A,USA,Comedy,"Giorgio Daveed, Ron Jackson",N/A,N/A,TV-14,3.4,NA,86 min,movie,103
tt4417402,'85: The Greatest Team in Pro Football History,N/A,USA,Sport,Scott Prestin,N/A,N/A,N/A,7.6,NA,90 min,movie,16
tt4199762,'Til Love Comes,N/A,USA,"Comedy, Romance",Jay Williams,N/A,N/A,N/A,5.4,NA,78 min,movie,9
tt3914332,Dean,"$248,849",USA,"Comedy, Drama, Romance",Demetri Martin,58,CBS Films,PG-13,6.3,62%,94 min,movie,"1,631"
tt1331087,*69,N/A,USA,"Horror, Mystery, Thriller",Elke Blasi,N/A,N/A,N/A,3.4,NA,100 min,movie,8
tt5574408,1-800-Jackets,N/A,USA,Action,Zack Abraham,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt1179933,10 Cloverfield Lane,"$59,481,553",USA,"Drama, Horror, Mystery, Sci-Fi, Thriller",Dan Trachtenberg,76,Bad Robot Productions,PG-13,7.2,90%,103 min,movie,"269,363"
tt3473092,10 Seconds to Run,N/A,USA,"Action, Horror, Thriller",Jake Jalbert,N/A,N/A,N/A,5.1,NA,50 min,movie,14
tt4250438,11:55,N/A,USA,"Crime, Drama","Ari Issler, Ben Snyder",N/A,Gravitas Ventures,TV-MA,4.8,100%,80 min,movie,425
tt5134866,13 Days,N/A,USA,Mystery,"Anthony Scarpulla, Anthony L. Torrez",N/A,N/A,N/A,N/A,NA,93 min,movie,N/A
tt4172430,13 Hours,"$37,978,162","Malta, Morocco, USA","Action, Drama, History, Thriller, War",Michael Bay,48,Paramount Pictures,R,7.3,51%,144 min,movie,"107,396"
tt6170048,18th Annual Animation Show of Shows,N/A,USA,Animation,"Iris Alexandre, Alan Barillaro, Ainslie Henderson, Vladimir Leschiov, Yijun Liu, Bekky O'Neil, Seoro Oh, Kristian Pedersen, Cecilia Puglesi, Dina Velikovskaya",N/A,N/A,N/A,N/A,NA,91 min,movie,N/A
tt2006141,1959,N/A,USA,Thriller,John Swider,N/A,Upperline Entertainment,N/A,7.7,NA,88 min,movie,25
tt5158534,1964,N/A,USA,Drama,Katt Shea,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt5932546,1985,N/A,USA,"Adventure, Comedy, Drama",Kang Vang,N/A,N/A,N/A,8.3,NA,114 min,movie,23
tt5945946,1st Strike,N/A,USA,Drama,David Llauger Meiselman,N/A,N/A,N/A,4.9,NA,99 min,movie,134
tt3851964,2 Face: It's in the Blood,N/A,USA,Horror,"Lueangy Griggs-Spicer, Kennedy Griggs-Spicer",N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt4627224,2 Jennifer,N/A,USA,Horror,Hunter Johnson,N/A,N/A,Not Rated,2.5,NA,84 min,movie,299
tt6032706,2 Much 4 Words,N/A,USA,Thriller,James A. Goins,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt5763056,2 Psychos,N/A,USA,N/A,Katrina Baker,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt6110226,2016 Global Citizen,N/A,USA,Music,Leon Knoles,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt4385888,20th Century Women,"$5,663,854",USA,"Comedy, Drama",Mike Mills,83,A24 Films,R,7.3,89%,119 min,movie,"34,223"
tt5063126,224,N/A,USA,Action,Heidnaldo da Silva,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt4261326,2307: Winter's Dream,N/A,USA,Sci-Fi,Joey Curtis,N/A,N/A,N/A,3.8,NA,101 min,movie,"1,373"
tt5765582,24,N/A,USA,Thriller,Chloe Finch,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
