title_id,title,box_office,country,genre,director,metascore,production,rating,IMDB_rating,rotten_tomatoes_rating,runtime,type,IMDB_votes
tt4286208,The Wonderful World of Peter Williams,N/A,USA,"Comedy, Drama, Romance","Phillip Davis, Peter Johnson",N/A,N/A,N/A,N/A,NA,72 min,movie,N/A
tt3961536,The Woods,N/A,USA,Thriller,Abram Hammer,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt3539514,The Woods Within,N/A,USA,Horror,Brandon Prewitt,N/A,N/A,N/A,4.7,NA,N/A,movie,49
tt4442764,The Wordplay Shakespeare a Midsummer Night's Dream,N/A,USA,Comedy,Jessica Bauman,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt4046882,The World According to Sly,N/A,USA,"Biography, Comedy, Family","Donovan Korzen, Marley Korzen, Shelby Korzen",N/A,N/A,N/A,N/A,NA,62 min,movie,N/A
tt2713440,The World Famous Kid Detective,N/A,USA,Family,Tim Kelly,N/A,N/A,N/A,7.0,NA,63 min,movie,46
tt2189978,The Yank,N/A,USA,Comedy,Sean Lackey,N/A,N/A,TV-14,4.4,NA,89 min,movie,85
tt4260530,The Year of the Phoenix,N/A,USA,Mystery,Anna Paone,N/A,N/A,N/A,N/A,NA,81 min,movie,N/A
tt2912120,The Young Kieslowski,N/A,USA,"Comedy, Drama, Romance",Kerem Sanga,52,Mance Media,R,6.6,56%,94 min,movie,650
tt3452760,The Z,N/A,USA,Horror,Scott Kenyon Barker,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt3598850,The Zeroes,N/A,USA,"Comedy, Family",Steve Royall,N/A,N/A,N/A,8.9,NA,72 min,movie,30
tt2361551,The Zombie Movie,N/A,USA,"Action, Comedy, Horror",Roni Jonah,N/A,N/A,N/A,4.9,NA,N/A,movie,32
tt3820124,Then Their Eyes Were Opened,N/A,USA,Drama,Robert Roblin,N/A,N/A,N/A,N/A,NA,106 min,movie,N/A
tt3145008,The Blackout,N/A,USA,"Drama, Thriller",Louis Mandylor,N/A,EchoWolf Productions,R,5.2,NA,88 min,movie,365
tt1995477,Always Woodstock,N/A,USA,"Comedy, Music, Romance",Rita Merson,30,Gravitas Ventures,TV-14,5.3,8%,97 min,movie,667
tt3108260,These Hopeless Savages,N/A,USA,"Comedy, Drama, Musical","Kaitlyn Busbee(co-director), Sean Christopher Lewis(co-director)",N/A,N/A,N/A,6.8,NA,88 min,movie,24
tt3978706,These Words Must Be on Your Heart,N/A,USA,Drama,N/A,N/A,N/A,N/A,8.1,NA,69 min,movie,90
tt2398249,They Came Together,N/A,USA,"Comedy, Romance",David Wain,60,Lionsgate,R,5.5,68%,83 min,movie,"20,134"
tt3283802,They Came from the Ether,N/A,USA,"Fantasy, Horror, Sci-Fi",James Pronath,N/A,N/A,N/A,5.7,NA,90 min,movie,21
tt4049520,They Exist,N/A,USA,Horror,BuAli Shah,N/A,N/A,N/A,N/A,NA,90 min,movie,N/A
tt2887966,Thick,N/A,USA,"Crime, Drama, Romance","A.M. Greene, Cheryl Brown",N/A,Skyrocket Productions,N/A,7.5,NA,90 min,movie,16
tt2239832,Think Like a Man Too,N/A,USA,"Comedy, Romance",Tim Story,38,Sony Pictures,PG-13,5.8,23%,106 min,movie,"18,969"
tt1675315,Thinking Speed,N/A,USA,Horror,Lisa Menzel,N/A,N/A,UNRATED,N/A,NA,111 min,movie,N/A
tt6588290,Thinking of You,N/A,USA,Comedy,N/A,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt3257692,Starving in Suburbia,N/A,USA,"Biography, Drama",Tara Miele,N/A,Indy Entertainment,TV-14,6.2,NA,84 min,movie,"1,107"
tt3483588,This Afternoon,N/A,USA,"Drama, Romance",Stephen Cone,N/A,N/A,N/A,6.4,NA,66 min,movie,8
tt1371150,This Is Where I Leave You,"$26,730,317",USA,"Comedy, Drama",Shawn Levy,44,Warner Bros. Pictures,R,6.6,43%,103 min,movie,"67,220"
tt2422276,This Last Lonely Place,N/A,USA,"Crime, Drama, Thriller",Steve Anderson,N/A,N/A,N/A,7.8,NA,85 min,movie,67
tt3643828,Thom & Dusty Go to Mexico: The Lost Treasure,N/A,USA,Family,Tom Marshall,N/A,N/A,N/A,4.4,NA,N/A,movie,7
tt4421844,Those That Know Before It Happens,N/A,USA,"Comedy, Drama",N/A,N/A,N/A,N/A,N/A,NA,59 min,movie,N/A
tt3165238,Thou Shalt Not Kill,N/A,USA,"Crime, Drama, Family",Kenneth Castillo,N/A,N/A,N/A,9.2,NA,105 min,movie,6
tt2481276,Thou Wast Mild and Lovely,N/A,USA,"Comedy, Mystery, Romance, Thriller",Josephine Decker,66,Cinelicious Pictures,Not Rated,6.0,74%,78 min,movie,550
tt3751116,Thoughts Afar in Moonlight,N/A,USA,Drama,Jimmy Cuong Duong,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt2693076,Thr33 Days Dead,N/A,USA,Horror,John M. Ware,N/A,N/A,N/A,3.6,NA,83 min,movie,79
tt2917572,Three Generations of Matter,N/A,USA,Sci-Fi,Lloyd Griffin,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt1907688,3 Holes and a Smoking Gun,N/A,USA,"Crime, Drama, Thriller",Hilarion Banks,N/A,Cave of Time Pictures,Not Rated,4.5,40%,90 min,movie,127
tt2112308,Three Tears on Bloodstained Flesh,N/A,USA,Horror,Jakob Bilinski,N/A,N/A,N/A,6.5,NA,N/A,movie,19
tt3377658,Three Tutus and a Gun,N/A,USA,"Drama, Thriller",Marco Saverio,N/A,N/A,N/A,N/A,NA,46 min,movie,N/A
tt3161308,Through the Devil's Eyes,N/A,USA,"Horror, Mystery, Thriller",RJ Cusyk,N/A,N/A,NOT RATED,5.2,NA,90 min,movie,10
tt3668222,Through the Rainbow,N/A,USA,Family,Laura Ann Heaton Gray,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt2555520,Thru the Woods,N/A,USA,Comedy,P.R. Tooke,N/A,N/A,NOT RATED,N/A,NA,98 min,movie,N/A
tt2858344,Thug-Ocracy,N/A,USA,Drama,Taylor Hayden,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt3228104,Tie Gang: The Movie,N/A,USA,"Action, Comedy",Chris Gallo,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt2866824,Tiger Orange,N/A,USA,Drama,Wade Gasque,N/A,N/A,Unrated,6.6,100%,75 min,movie,"1,071"
tt3501702,Til Death Do Us Part,N/A,USA,"Horror, Thriller",Marcus J. Mosley,N/A,Odyssey Media,PG-13,6.4,NA,90 min,movie,7
tt3859336,Til Night Redux,N/A,USA,"Horror, Thriller",Matt Boatright-Simon,N/A,N/A,N/A,N/A,NA,83 min,movie,N/A
tt3632922,Till Blood Do Us Part,N/A,USA,Comedy,Levi Robinson,N/A,N/A,NOT RATED,N/A,NA,82 min,movie,N/A
tt3171476,Till Death,N/A,USA,Adventure,Diana Bigham,N/A,N/A,N/A,7.5,NA,120 min,movie,8
tt4329358,Till Death Do Us Part,N/A,USA,"Comedy, Drama",Genia Starcev,N/A,N/A,N/A,N/A,NA,60 min,movie,N/A
tt1857921,Time,N/A,USA,Drama,Rob Horwitz,N/A,N/A,N/A,6.3,NA,105 min,movie,18
tt2669336,Time Lapse,N/A,USA,"Sci-Fi, Thriller",Bradley King,50,Xlrator Media,Not Rated,6.5,76%,104 min,movie,"38,812"
tt3505712,Time Out of Mind,N/A,USA,Drama,Oren Moverman,75,IFC Films,Unrated,5.7,80%,120 min,movie,"3,655"
tt1354077,Time Refugees,N/A,USA,Sci-Fi,Carlos Etzio Roman,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt3869452,Time to Fall in Love,N/A,USA,"Drama, Romance",Ali Afshari,N/A,N/A,N/A,N/A,NA,80 min,movie,N/A
tt2630272,Time to Kill,N/A,USA,"Action, Horror, Thriller",Brian K. Williams,N/A,N/A,N/A,5.3,NA,71 min,movie,102
tt3508244,Timespace,N/A,USA,"Drama, Sci-Fi",Daniel Ziegler,N/A,N/A,N/A,5.7,NA,90 min,movie,34
tt3961952,Timewatch,N/A,USA,"Action, Drama, Mystery","Micah Parkerson, Willie Robbins",N/A,N/A,N/A,N/A,NA,54 min,movie,N/A
tt3524116,Tinyhearts,N/A,USA,Drama,"Randall LaRue, Andrew Ramirez",N/A,N/A,N/A,N/A,NA,78 min,movie,N/A
tt4097470,Tita La Gran Pequeña,N/A,USA,"Comedy, Drama",David Abreu,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt4411166,Titanic: Band of Courage,N/A,USA,N/A,Don Baret,N/A,N/A,N/A,9.0,NA,59 min,movie,6
tt3443538,To Say Goodbye,N/A,USA,Drama,Timothy Torabpour,N/A,N/A,N/A,7.2,NA,100 min,movie,19
tt2184274,To Survive,N/A,USA,"Action, Adventure, Drama, Thriller",Stephen Folker,N/A,N/A,Not Rated,4.6,NA,75 min,movie,67
tt2375707,Toastmaster,N/A,"USA, Spain","Comedy, Drama",Eric Boadella,N/A,N/A,N/A,7.5,NA,N/A,movie,39
tt2401807,Rage,N/A,"USA, France","Action, Crime, Thriller",Paco Cabezas,28,RLJ/Image Entertainment,Not Rated,5.0,12%,92 min,movie,"22,392"
tt3744012,Toliman,N/A,USA,"Drama, Sci-Fi",Chad Bargren,N/A,WARNER BROTHERS PICTURES,N/A,N/A,NA,76 min,movie,N/A
tt3607814,Tom Holland's Twisted Tales,N/A,USA,Horror,Tom Holland,N/A,N/A,Not Rated,4.1,NA,144 min,movie,328
tt1977087,Tom Sawyer & Huckleberry Finn,N/A,"Germany, USA","Action, Adventure, Drama, Family",Jo Kastner,N/A,N/A,PG-13,5.2,NA,90 min,movie,740
tt3463854,Tommy Benjamin,N/A,USA,"Comedy, Romance",Johnee Gange,N/A,N/A,N/A,N/A,NA,78 min,movie,N/A
tt3365404,Tonight I'm Yours,N/A,USA,Comedy,Chris Dickerson,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt3598596,Too Close to the Raven,N/A,USA,Western,Malcolm King-Fontana,N/A,N/A,N/A,N/A,NA,62 min,movie,N/A
tt1754767,Toonstone,N/A,USA,"Animation, Action, Comedy",Brent Triplett,N/A,N/A,N/A,7.4,NA,81 min,movie,165
tt2784678,Top Five,"$17,002,433",USA,"Comedy, Romance",Chris Rock,81,Paramount Pictures,R,6.4,86%,102 min,movie,"25,046"
tt2828140,Torment,N/A,USA,Thriller,Steve Rahaman,N/A,Vertical Entertainment,N/A,5.8,NA,91 min,movie,29
tt4038746,Tormented Emotions,N/A,USA,Drama,Chica Walker,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt4720252,Toto: 35th Anniversary Tour Live in Poland,N/A,USA,Music,Blue Leach,N/A,N/A,Unrated,8.0,NA,130 min,movie,15
tt5253160,Tough Guys Groom,N/A,USA,Reality-TV,Lewis Friedman,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
