title_id,title,box_office,country,genre,director,metascore,production,rating,IMDB_rating,rotten_tomatoes_rating,runtime,type,IMDB_votes
tt3125220,Little Accidents,"$5,479,639",usa,Drama,Sara Colangelo,56.0,Amplify Films,Not Rated,5.8,54%,105 min,movie,"3,338"
tt0903657,Love & Mercy,"$8,790,100",usa,"Biography, Drama, Music",Bill Pohlad,80.0,Roadside Attractions,PG-13,7.4,90%,121 min,movie,"33,297"
tt2639344,Love Is Strange,"$1,932,818","usa, greece","Drama, Romance",Ira Sachs,82.0,Sony Pictures Classics,R,6.7,93%,94 min,movie,"11,611"
tt2872732,Lucy,"$108,521,370","france, germany, usa, taiwan","Action, Sci-Fi, Thriller",Luc Besson,61.0,Universal Pictures,R,6.4,67%,89 min,movie,"416,141"
tt2334733,Madame Bovary,"$183,185","germany, belgium, usa",Drama,Sophie Barthes,52.0,Alchemy,R,5.7,43%,118 min,movie,"7,149"
tt1587310,Maleficent,"$190,871,149",usa,"Action, Adventure, Family, Fantasy, Romance",Robert Stromberg,56.0,Walt Disney Pictures,PG,7.0,54%,97 min,movie,"323,986"
tt2893490,Manglehorn,"$63,602",usa,Drama,David Gordon Green,56.0,IFC Films,PG-13,5.6,50%,97 min,movie,"6,765"
tt2172584,Maps to the Stars,"$338,190","canada, germany, france, usa","Comedy, Drama",David Cronenberg,67.0,Focus Features,R,6.2,61%,111 min,movie,"35,824"
tt2637378,Match,"$30,469",usa,"Comedy, Drama",Stephen Belber,62.0,IFC Films,R,6.7,76%,92 min,movie,"2,000"
tt2151739,Meet Me in Montenegro,"$7,367","usa, germany, norway, uk, montenegro","Comedy, Drama, Romance","Alex Holdridge, Linnea Saasen",51.0,The Orchard,NOT RATED,6.1,50%,90 min,movie,236
tt3179568,"Men, Women & Children","$536,272",usa,"Comedy, Drama",Jason Reitman,38.0,Paramount Pictures,R,6.7,33%,119 min,movie,"28,868"
tt0864835,Mr. Peabody & Sherman,"$101,784,999",usa,"Animation, Adventure, Comedy, Family, Sci-Fi",Rob Minkoff,59.0,20th Century Fox,PG,6.8,81%,92 min,movie,"58,787"
tt2281587,Muppets Most Wanted,"$46,429,909",usa,"Adventure, Comedy, Crime, Family, Musical, Mystery",James Bobin,61.0,Walt Disney Pictures,PG,6.4,79%,107 min,movie,"29,683"
tt2369135,Need for Speed,"$40,138,026","usa, india","Action, Crime, Thriller",Scott Waugh,39.0,Walt Disney Studios,PG-13,6.5,22%,132 min,movie,"157,752"
tt2004420,Neighbors,"$134,413,041",usa,Comedy,Nicholas Stoller,68.0,Universal Pictures,R,6.3,72%,97 min,movie,"272,271"
tt2692250,Night at the Museum: Secret of the Tomb,"$81,522,782","uk, usa","Adventure, Comedy, Family, Fantasy",Shawn Levy,47.0,20th Century Fox,PG,6.2,47%,98 min,movie,"97,893"
tt2011159,No Good Deed,"$42,428,931",usa,"Action, Crime, Drama, Horror, Thriller",Sam Miller,26.0,Sony/Screen Gems,PG-13,5.6,12%,84 min,movie,"16,544"
tt1959490,Noah,"$101,160,529",usa,"Action, Adventure, Drama, Romance, Thriller",Darren Aronofsky,68.0,Paramount Pictures,PG-13,5.8,76%,138 min,movie,"233,996"
tt2024469,Non-Stop,"$80,432,029","uk, france, usa, canada","Action, Mystery, Thriller",Jaume Collet-Serra,56.0,Universal Pictures,PG-13,6.9,61%,106 min,movie,"240,412"
tt1204977,Ouija,"$43,513,891",usa,"Horror, Mystery, Thriller",Stiles White,38.0,Universal Pictures,PG-13,4.5,6%,89 min,movie,"45,409"
tt1109624,Paddington,"$85,879,985","uk, france, usa","Adventure, Comedy, Family, Fantasy",Paul King,77.0,The Weinstein Company,PG,7.2,97%,95 min,movie,"89,874"
tt2473682,Paranormal Activity: The Marked Ones,"$28,605,090",usa,"Horror, Mystery, Thriller",Christopher Landon,42.0,Paramount Pictures,R,5.0,39%,84 min,movie,"37,992"
tt1596345,Pawn Sacrifice,"$1,696,603",usa,"Biography, Drama, Sport, Thriller",Edward Zwick,65.0,Bleecker Street,PG-13,7.0,72%,115 min,movie,"36,617"
tt1911658,Penguins of Madagascar,"$70,727,688",usa,"Animation, Adventure, Comedy, Family, Sci-Fi","Eric Darnell, Simon J. Smith",53.0,DreamWorks Animation,PG,6.7,73%,92 min,movie,"74,346"
