title_id,title,box_office,country,genre,director,metascore,production,rating,IMDB_rating,rotten_tomatoes_rating,runtime,type,IMDB_votes
tt7390046,Mosaic,N/A,"USA, Canada, Haiti, Trinidad and Tobago, United Arab Emirates, UK","Drama, Sci-Fi","Miryam Charles, Josephine Decker, Alexis Gambis, Barry J. Gibb, Ian Harnarine, Noah Hutton, Demelza Kooij, Jeannette Louie, Rachel Mayeri, Sally Warring",N/A,Home Box Office (HBO),N/A,N/A,NA,98 min,movie,N/A
tt7767628,"Mosquitos, Alligators, and Bullets",N/A,USA,N/A,"Migdalia Etheridge, Ray Etheridge",N/A,N/A,N/A,N/A,NA,46 min,movie,N/A
tt5564932,Moss,N/A,USA,"Adventure, Drama, Romance",Daniel Peddle,N/A,N/A,N/A,N/A,NA,81 min,movie,N/A
tt4866448,Most Beautiful Island,N/A,USA,"Drama, Horror, Thriller",Ana Asensio,73,Samuel Goldwyn Films,N/A,5.7,93%,80 min,movie,"2,519"
tt5094886,Mother in Law,N/A,USA,Drama,"Garry Evans, Geary Evans",N/A,N/A,N/A,N/A,NA,45 min,movie,N/A
tt5109784,Mother!,"$17,297,289",USA,"Drama, Horror, Mystery",Darren Aronofsky,75,Paramount Pictures,R,6.6,69%,121 min,movie,"169,561"
tt9403974,Mother's Keeper,N/A,USA,N/A,Brandon Kyle,N/A,N/A,N/A,N/A,NA,50 min,movie,N/A
tt6341094,Mountain Devil,N/A,USA,Horror,Ryan Cavalline,N/A,N/A,Not Rated,3.1,NA,80 min,movie,73
tt3305388,Mountain Top,N/A,USA,"Drama, Family, Mystery",Gary Wheeler,N/A,Level Path Productions,N/A,7.5,NA,102 min,movie,213
tt6432324,Movements,N/A,USA,Drama,Jerome Smith,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt6460858,Movers: A Rags to Riches Story,N/A,USA,N/A,Ian Cranston,N/A,N/A,N/A,9.2,NA,120 min,movie,11
tt5266456,Moving Parts,N/A,USA,"Action, Crime, Drama, Mystery, Thriller","Jerry Hayes, Harley Wallen",N/A,N/A,N/A,5.4,NA,106 min,movie,336
tt4849360,Mower Boy,N/A,USA,Family,John W. Lawson,N/A,N/A,N/A,N/A,NA,94 min,movie,N/A
tt6737956,Mr Pickpocket,N/A,USA,Comedy,Pablo D'Stair,N/A,N/A,R,9.0,NA,55 min,movie,5
tt6212496,Mr. Roosevelt,N/A,USA,Comedy,Noël Wells,73,Paladin Films,R,6.2,100%,90 min,movie,"2,125"
tt3135074,Mr. Rudolpho's Jubilee,N/A,"USA, Germany, Italy","Comedy, Music, Musical",Michael Glover,N/A,Under the Milky Way,N/A,9.1,NA,110 min,movie,173
tt7174140,Mrs. Tomiko,N/A,USA,N/A,Hector Abaunza,N/A,N/A,N/A,N/A,NA,47 min,movie,N/A
tt6557458,Ms. Simon,N/A,USA,N/A,Marcos Vidal,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt7201842,Ms. Taken,N/A,USA,N/A,"Latasha Wright, Latasha Wright, William E. Martin",N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt2396589,Mudbound,N/A,USA,"Drama, War",Dee Rees,85,Netflix,R,7.4,97%,134 min,movie,"35,921"
tt5835256,Murder Made Easy,N/A,USA,Thriller,David Palamaro,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt6083146,Murder in the Woods,N/A,USA,Horror,Luis Iga,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt5326520,Murder on the Cape,N/A,USA,Drama,Arthur Egeli,N/A,N/A,TV-MA,2.6,NA,95 min,movie,593
tt3402236,Murder on the Orient Express,"$101,555,644","Malta, USA","Crime, Drama, Mystery",Kenneth Branagh,52,20th Century Fox,PG-13,6.5,60%,114 min,movie,"187,436"
tt6666508,Murder on the Starship Ergos,N/A,USA,"Animation, Mystery, Sci-Fi",Larry Guernsey,N/A,N/A,N/A,N/A,NA,53 min,movie,N/A
tt7147470,Murph and Bern: Street Cops,N/A,USA,N/A,William Patrick Coleman,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt3951206,Muse,N/A,USA,"Drama, Fantasy, Horror, Romance, Sci-Fi, Thriller",John Burr,N/A,N/A,N/A,5.3,13%,95 min,movie,206
tt7275980,Mushino,N/A,USA,"Adventure, Sci-Fi",Raphael Cosme,N/A,N/A,N/A,5.1,NA,80 min,movie,28
tt6589292,Mustang Island,N/A,USA,Comedy,Craig Elrod,N/A,Pepper Island Films,N/A,6.0,NA,86 min,movie,237
tt3891162,The Earth Is Flat,N/A,USA,Drama,Sam Wickey,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt5826168,My Breakthrough,N/A,USA,"Comedy, Drama, Romance",Granville Bailey,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt6436270,My Brother the Time Traveler,N/A,USA,Comedy,Jake Van Wagoner,N/A,N/A,N/A,8.8,NA,N/A,movie,18
tt7049622,My Brother's Shadow,N/A,USA,N/A,Lisa Maydwell,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt6659148,My Brothers Keeper,N/A,USA,N/A,Nelson Moses Lassiter,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt6829190,My Country,N/A,USA,"Comedy, Drama",Giancarlo Iannotta,N/A,BBC Worldwide,N/A,N/A,NA,84 min,movie,N/A
tt4411596,My Cousin Rachel,"$2,711,003","UK, USA","Drama, Mystery, Romance",Roger Michell,63,Fox Searchlight Pictures,PG-13,6.0,76%,106 min,movie,"16,234"
tt6460276,My Daddy's in Heaven,N/A,USA,"Comedy, Drama, Family",Waymon Boone,N/A,N/A,TV-14,4.9,NA,92 min,movie,118
tt5978724,My Days of Mercy,N/A,"UK, USA","Drama, Romance",Tali Shalom-Ezer,N/A,Freestyle Releasing,R,6.2,94%,108 min,movie,"1,601"
tt6077620,My Experience,N/A,USA,Drama,Derek Estlin Purvis,N/A,N/A,N/A,N/A,NA,90 min,movie,N/A
tt6371720,My Father,N/A,USA,"Comedy, Horror",Hezekiah Condron,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt2291540,My Friend Dahmer,"$1,306,946",USA,"Biography, Drama",Marc Meyers,68,FilmRise,R,6.2,87%,107 min,movie,"13,401"
tt6354382,My Husband's a Werewolf,N/A,USA,"Comedy, Horror",Julie M. Hale,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt6359708,My Life for Yours,N/A,USA,Drama,Matondo Kiantandu,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt4131800,My Little Pony: The Movie,"$21,732,671","USA, Canada","Animation, Adventure, Comedy, Drama, Family, Fantasy, Musical",Jayson Thiessen,39,Lionsgate,PG,6.1,48%,99 min,movie,"5,441"
tt6684814,My Long Strange Trip in North Korea,N/A,USA,Comedy,Doug Ford,N/A,N/A,N/A,N/A,NA,65 min,movie,N/A
tt6858784,My Next Sweet Day,N/A,USA,N/A,Alton Claude,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt4662708,A Native of New York in Beijing,N/A,China,Documentary,N/A,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt7079474,My Ranger,N/A,USA,Comedy,David N. Reyes,N/A,N/A,N/A,N/A,NA,80 min,movie,N/A
tt5200168,GhoulFish,N/A,USA,Horror,Bill Doty,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt5870084,Beyond Brotherhood,N/A,"Panama, USA, Argentina",Drama,Arianne Benedetti,N/A,N/A,N/A,8.8,NA,110 min,movie,"1,180"
tt8894364,NYsferatu: Symphony of a Century,N/A,USA,N/A,Andrea Mastrovito,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt3810810,Nobody's Watching,N/A,"Argentina, Spain, Colombia, Brazil, USA",Drama,Julia Solomonoff,79,FiGa Films,TV-MA,6.6,88%,102 min,movie,599
tt5373690,Nak-ter-n,N/A,USA,Horror,Dick Mays,N/A,N/A,N/A,N/A,NA,84 min,movie,N/A
tt6048930,Naked,N/A,USA,"Comedy, Fantasy, Romance",Michael Tiddes,36,N/A,TV-14,5.4,NA,96 min,movie,"15,277"
tt4648824,Bakersfield,N/A,USA,Comedy,Aaron James,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt5080732,Naomi Jones,N/A,USA,Comedy,Tom Knoblauch,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt6428148,Nascent Nation,N/A,USA,Drama,Heath Gleason,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt3717234,Navy SEALS v Demons,N/A,USA,Action,Jeffrey Reyes,N/A,N/A,N/A,4.8,NA,85 min,movie,47
tt7266650,Nazi Art Thieves,N/A,USA,N/A,Olivier Lemaire,N/A,N/A,N/A,N/A,NA,54 min,movie,N/A
tt6577246,Necro Files 3000,N/A,USA,Horror,Matt Jaissle,N/A,N/A,N/A,3.7,NA,65 min,movie,22
tt2205212,Ned Venture,N/A,USA,Comedy,Ron Stone,N/A,N/A,PG,7.7,NA,90 min,movie,10
tt2523096,Needlestick,N/A,USA,"Horror, Thriller",Steven Karageanes,N/A,N/A,TV-MA,3.5,NA,85 min,movie,242
