title_id,title,box_office,country,genre,director,metascore,production,rating,IMDB_rating,rotten_tomatoes_rating,runtime,type,IMDB_votes
tt2075280,Phobia,N/A,USA,"Horror, Thriller",Jon Keeyes,N/A,Gravitas Horror,Not Rated,3.3,NA,91 min,movie,175
tt2379460,Pieces of Easter,N/A,USA,"Comedy, Family",Jefferson Moore,N/A,Kelly&#39;s Filmworks,N/A,7.4,NA,98 min,movie,60
tt1790807,Pig Death Machine,N/A,USA,N/A,Jon Moritsugu,N/A,N/A,N/A,6.0,NA,N/A,movie,17
tt4390190,Pink Noise,N/A,USA,Short,"Gregg Mann, Liza Mann",N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt3056562,Piper's World,N/A,USA,Drama,Jeff Harris,N/A,N/A,N/A,N/A,NA,120 min,movie,N/A
tt3739828,Pisspants,N/A,USA,"Comedy, Drama, Fantasy",Frankie Symonds,N/A,N/A,N/A,N/A,NA,93 min,movie,N/A
tt2397531,Pit Stop,N/A,USA,"Drama, Romance",Yen Tan,N/A,Wolfe Releasing,NOT RATED,6.0,NA,80 min,movie,"1,272"
tt1724969,Pitching Hope,N/A,USA,"Drama, Family, Sport",Tony Mendoza,N/A,N/A,N/A,7.9,NA,90 min,movie,14
tt1738305,Pizza Shop: The Movie,N/A,USA,Comedy,George O'Barts,N/A,N/A,UNRATED,6.2,NA,97 min,movie,15
tt2709236,Plagued,N/A,USA,"Comedy, Drama",Jordann Riley,N/A,N/A,N/A,N/A,NA,57 min,movie,N/A
tt1691917,Planes,"$71,270,759",USA,"Animation, Adventure, Comedy, Family",Klay Hall,39,Walt Disney Pictures,PG,5.7,26%,91 min,movie,"40,696"
tt3267466,Plaster of Paris,N/A,USA,"Animation, Drama",Cora Clifford,N/A,N/A,N/A,N/A,NA,76 min,movie,N/A
tt2040470,Plato's Reality Machine,N/A,USA,"Comedy, Drama, Sci-Fi",Myles Sorensen,N/A,N/A,NOT RATED,5.3,NA,79 min,movie,73
tt1322353,Plato's Symposium,N/A,USA,Drama,Natasa Prosenc Stearns,N/A,N/A,N/A,N/A,NA,95 min,movie,N/A
tt2865568,Play Hard,N/A,N/A,Crime,Ron Pucillo,N/A,N/A,N/A,7.7,NA,N/A,movie,7
tt2481500,Playin' for Love,N/A,USA,Comedy,"Robert Townsend, Elijah Nathaniel Wells(co-director)",N/A,N/A,N/A,7.0,NA,84 min,movie,43
tt1137473,Playing Doctor,N/A,USA,Comedy,Jazzmyn Banks,N/A,N/A,N/A,7.7,NA,N/A,movie,6
tt2400256,Pleased to Meet Me,N/A,USA,Drama,Archie Borders,N/A,Virgil Films,N/A,6.9,NA,88 min,movie,50
tt2091327,Pleasure or Pain,N/A,USA,"Drama, Thriller",Zalman King,N/A,N/A,Unrated,4.4,NA,99 min,movie,"1,991"
tt2293288,Plum,N/A,USA,"Fantasy, Horror, Sci-Fi",Deuandra T. Brown,N/A,N/A,R,5.3,NA,120 min,movie,24
tt2226519,Plush,"$2,843",USA,"Drama, Music, Romance, Thriller",Catherine Hardwicke,N/A,Millennium Entertainment,R,5.3,33%,99 min,movie,"3,526"
tt3452994,Pocket Full of Nickels-Te Adoro,N/A,USA,Drama,Sean Sawyer,N/A,N/A,N/A,N/A,NA,96 min,movie,N/A
tt2160331,Poe,N/A,USA,Animation,Michael Sporn,N/A,N/A,N/A,N/A,NA,90 min,movie,N/A
tt2447920,Point B,N/A,USA,"Comedy, Sci-Fi",Conor Long,N/A,N/A,N/A,7.1,NA,94 min,movie,13
tt2158695,Pollywogs,N/A,USA,"Comedy, Drama","T. Arthur Cottam(co-director), Karl Jacob(co-director)",N/A,N/A,N/A,6.4,NA,79 min,movie,35
tt1712086,Polypore,N/A,"USA, Japan, France, Spain","Adventure, Sci-Fi",Jesse Barack,N/A,N/A,N/A,6.8,NA,70 min,movie,66
tt3846882,Pop Pilates Total Body Workout with Cassey Ho,N/A,USA,Music,N/A,N/A,N/A,Not Rated,N/A,NA,60 min,movie,N/A
tt2652476,The Little Penguin Pororo's Racing Adventure,N/A,"South Korea, China, Hong Kong, USA","Animation, Family, Sport","Dong-hoon Choi, Kim Hyun-Ho, Jazz Boon(co-director), Yong-hwa Kim(co-director), Young Kyun Park(co-director), Tae-ra Shin(co-director)",N/A,Grindstone Entertainment,G,5.3,NA,78 min,movie,148
tt4411348,Portfolio: A Skateboarding Video,N/A,USA,Sport,Greg Mallozzi,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt2690160,Poseidon Rex,N/A,USA,"Action, Adventure, Comedy, Fantasy, Horror, Sci-Fi, Thriller",Mark L. Lester,N/A,Anderson Digital,Not Rated,2.5,NA,81 min,movie,"1,096"
tt2998154,Possession,N/A,USA,Drama,Jose Hernandez,N/A,N/A,N/A,N/A,NA,82 min,movie,N/A
tt2435488,Possessions,N/A,USA,"Action, Drama, Western",David Colon,N/A,N/A,N/A,N/A,NA,92 min,movie,N/A
tt1283935,"Post Mortem, America 2021",N/A,USA,"Action, Adventure, Horror",Cameron Scott,N/A,N/A,N/A,6.2,NA,99 min,movie,37
tt2722898,Post Pending,N/A,USA,"Comedy, Romance",Chloe Lester,N/A,N/A,NOT RATED,N/A,NA,60 min,movie,N/A
tt2391045,Post Season,N/A,USA,"Drama, Family",Sean Van Dorn,N/A,N/A,N/A,6.8,NA,95 min,movie,5
tt3857214,Potrait of Madness,N/A,USA,Horror,Jerry Lee Ramsey,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt1914325,Powerplegic,N/A,USA,"Horror, Sci-Fi, Thriller",Natalie Degennaro,N/A,N/A,NOT RATED,7.3,NA,80 min,movie,63
tt3185256,Practice Makes Perfect,N/A,N/A,"Adventure, Comedy","Nikki Debbaudt, Samantha Skelton",N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt2064905,Prank,N/A,USA,Crime,Yiuwing Lam,N/A,Image Entertainment,Not Rated,3.5,NA,82 min,movie,739
tt2427816,Prayers in the Dark,N/A,USA,Horror,Joaquin F. Palma,N/A,N/A,N/A,3.3,NA,72 min,movie,36
tt3451376,Prejuicio,N/A,USA,Drama,Domingo Banda,N/A,N/A,N/A,N/A,NA,120 min,movie,N/A
tt2421698,Present,N/A,USA,"Comedy, Drama",Joe Chang,N/A,N/A,N/A,N/A,NA,83 min,movie,N/A
tt2852122,Preserve,N/A,USA,Thriller,Brandon Herron,N/A,N/A,N/A,6.2,NA,N/A,movie,12
tt2488478,Prevertere,N/A,USA,"Comedy, Drama",Brian McGuire,N/A,N/A,N/A,6.1,NA,88 min,movie,18
tt2195548,Prince Avalanche,"$204,951",USA,"Comedy, Drama",David Gordon Green,73,Magnolia Pictures,R,6.4,82%,94 min,movie,"18,069"
tt1392214,Prisoners,"$60,962,878",USA,"Crime, Drama, Mystery, Thriller",Denis Villeneuve,74,Warner Bros.,R,8.1,80%,153 min,movie,"549,157"
tt0496375,Prisoners of the Sun,N/A,"USA, Germany","Action, Adventure, Horror, Mystery",Roger Christian,N/A,Phase 4 Films,TV-14,3.7,NA,85 min,movie,"1,141"
tt2631318,Private Affairs,N/A,USA,Drama,Ramsey Eassa,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt2233268,Problem of Evil,N/A,USA,Drama,"Ethan Kogan, Jessica Silvetti",N/A,N/A,N/A,7.2,NA,84 min,movie,122
tt2322176,Producer Sam,N/A,USA,"Comedy, Drama, Romance",Aaron Champion,N/A,Pathfinder Pictures,N/A,6.5,NA,90 min,movie,11
tt2719694,Product of My Environment,N/A,USA,"Short, Biography, Drama",Dwayne 'DC' Coles,N/A,N/A,N/A,N/A,NA,45 min,movie,N/A
tt2852708,Project Run!,N/A,USA,Comedy,Elena Altman,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt2180497,Promise Land,"$7,600,000",USA,Drama,Kevin Dalvi,N/A,Focus Features,N/A,7.2,52%,N/A,movie,44
tt1626197,Pros and Cons: A Fantasy Football Movie,N/A,USA,Comedy,Bryant Hicks,N/A,N/A,NOT RATED,6.3,NA,77 min,movie,22
tt2191888,Proxy,N/A,USA,"Drama, Horror, Thriller",Zack Parker,57,IFC Midnight,Not Rated,5.7,64%,120 min,movie,"3,705"
tt2768052,Pruning the Family Tree,N/A,USA,"Comedy, Drama, Family",Fritz Green,N/A,N/A,N/A,8.1,NA,110 min,movie,40
tt5256918,Psalm 91,N/A,USA,Family,Annita Milovich,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt2468440,Psychology of Secrets,N/A,USA,Drama,Debbie Harmon,N/A,N/A,N/A,N/A,NA,105 min,movie,N/A
tt2649366,Punishment,N/A,USA,Thriller,Dallas Montgomery,N/A,N/A,N/A,3.0,NA,117 min,movie,73
tt2630820,Purulent,N/A,USA,"Drama, Horror",Jerad Ashworth,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt2076307,Puzzle,N/A,"Romania, USA","Drama, Family, Romance",Andrei Zinca,N/A,N/A,N/A,6.8,NA,90 min,movie,66
tt5190672,Q.L.U.E: The Forgotten Man Part One,N/A,USA,Action,Andrew L. McClain,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt3140652,Qart Qadesh,N/A,N/A,"Animation, Short, Comedy, History, War",Kohan Killetz Segal,N/A,N/A,N/A,N/A,NA,54 min,movie,N/A
tt3140658,Qart Qadesh: The City of Light,N/A,USA,"Animation, War",Kohan Killetz Segal,N/A,N/A,N/A,5.5,NA,53 min,movie,6
tt2536086,Quarantine L.A.,N/A,USA,"Horror, Sci-Fi",Filip Maciejewicz,N/A,Screen Media,Not Rated,2.4,NA,75 min,movie,481
tt1485055,Queen City,N/A,USA,"Drama, Musical",Peter McGennis,N/A,N/A,N/A,8.2,NA,N/A,movie,21
tt3226378,Queerbait,N/A,USA,Comedy,Mickey Reece,N/A,N/A,N/A,N/A,NA,50 min,movie,N/A
tt2294857,Quick to Duck,N/A,USA,"Comedy, Drama",Robin Mountjoy,N/A,Open Door Entertainment,Not Rated,6.0,NA,84 min,movie,8
tt3019344,R-ves,N/A,"France, USA",Drama,Michael Lasserre,N/A,N/A,N/A,N/A,NA,55 min,movie,N/A
tt0790736,R.I.P.D.,"$33,500,000",USA,"Action, Comedy, Crime, Fantasy",Robert Schwentke,25,Universal Pictures,PG-13,5.6,13%,96 min,movie,"112,868"
tt2400612,R/Evolve,N/A,USA,"Comedy, Drama",William Maria Rain,N/A,N/A,N/A,5.7,NA,85 min,movie,13
tt1821694,RED 2,"$53,215,979","USA, France, Canada","Action, Comedy, Crime, Thriller",Dean Parisot,47,Lionsgate Films,PG-13,6.6,44%,116 min,movie,"152,603"
tt2707566,ROVER: Or Beyond Human - The Venusian Future and the Return of the Next Level,N/A,USA,"Comedy, Sci-Fi",Tony Blahd,N/A,N/A,N/A,6.3,NA,92 min,movie,22
tt2093214,Rabbit Stories,N/A,USA,"Comedy, Drama",Kirsten Russell,N/A,N/A,N/A,N/A,NA,129 min,movie,N/A
tt1781890,Rabid,N/A,USA,"Action, Drama",Brian Lawrence,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt2325014,Rabid Love,N/A,USA,"Horror, Thriller",Paul J. Porter,N/A,Midnight Releasing,NOT RATED,3.3,NA,90 min,movie,214
tt2634414,Alligator Alley,N/A,USA,"Action, Adventure, Comedy, Horror, Sci-Fi, Thriller",Griff Furst,N/A,N/A,N/A,3.6,NA,88 min,movie,650
tt3214156,Rail Pennies,N/A,USA,"Short, Adventure, Drama","Jacob Pietras, Sam McCaffrey",N/A,N/A,N/A,7.6,NA,54 min,movie,5
tt1517236,Rain from Stars,N/A,USA,"Crime, Thriller",Stephen Wallis,N/A,N/A,N/A,6.2,NA,91 min,movie,37
tt1373462,Raltat,N/A,N/A,Drama,Alfred Robbins,N/A,N/A,N/A,6.2,NA,90 min,movie,10
tt2578574,Rambler,N/A,"USA, UK","Action, Crime, Thriller",Patrick Quagliano,N/A,N/A,N/A,8.2,NA,102 min,movie,9
tt5172232,Random Breach 2,N/A,USA,Comedy,Jason F. Knittle II,N/A,N/A,N/A,N/A,NA,46 min,movie,N/A
tt1586525,Random Encounters,N/A,USA,"Comedy, Romance",Boris Undorf,N/A,Gravitas,Not Rated,4.8,NA,93 min,movie,346
tt2689910,Rappaccini's Daughter,N/A,USA,"Fantasy, Horror, Romance",Griffith Mehaffey,N/A,N/A,N/A,N/A,NA,63 min,movie,N/A
tt1343103,Raptor Ranch,N/A,"Russia, USA","Action, Adventure, Comedy, Horror, Sci-Fi, Thriller",Dan Bishop,N/A,Uncork&#39;d Entertainment,N/A,3.0,NA,90 min,movie,605
tt1879032,Rapture-Palooza,N/A,USA,"Comedy, Fantasy",Paul Middleditch,44,The Film Arcade,R,5.2,25%,85 min,movie,"10,699"
tt3160024,Rasputin,N/A,USA,"Short, Comedy, Drama",Ted di Paolo,N/A,N/A,N/A,N/A,NA,45 min,movie,N/A
tt2706086,Raven's Cravings: A Bmore Love Thing,N/A,USA,Drama,"Alvin Gray, Angel Williams",N/A,MVD Entertainment Group,N/A,5.7,NA,82 min,movie,6
tt2406038,Raw Cut,N/A,USA,"Drama, Thriller",Zoe Quist,N/A,Phase 4 Films,N/A,4.7,NA,83 min,movie,48
tt2111392,Raze,"$3,453",USA,"Action, Drama, Horror",Josh C. Waller,41,IFC Films,R,5.2,45%,92 min,movie,"5,515"
tt2369239,Re-Entry: Grey Zone,N/A,"Sri Lanka, USA, New Zealand","Action, Sci-Fi, Thriller",Ray Jay,N/A,N/A,N/A,6.1,NA,100 min,movie,74
tt2837602,Reality Terror Night,N/A,USA,Horror,Jacov Bresler,N/A,Lightyear Entertainment,Not Rated,3.0,NA,88 min,movie,92
tt2568074,Realm of Souls,N/A,USA,Horror,Chase Smith,N/A,Brain Damage Films,N/A,4.4,NA,118 min,movie,90
tt3282386,Realms,N/A,USA,"Short, Drama, Fantasy",Josh White,N/A,N/A,N/A,N/A,NA,58 min,movie,N/A
tt3188276,Rebel Invazion,N/A,USA,Music,Gezus Zaire,N/A,N/A,N/A,N/A,NA,82 min,movie,N/A
tt1543724,Reck and Ima,N/A,USA,Comedy,"Bill Briles, Charles Briles",N/A,N/A,N/A,N/A,NA,91 min,movie,N/A
tt3755804,Reckless Abandon,N/A,USA,"Short, Action, Drama",Christopher Martin,N/A,N/A,N/A,N/A,NA,52 min,movie,N/A
tt8896862,Red Bull Romaniacs Edition Nine,N/A,USA,"Adventure, Sport",Jeffrey Pakosta,N/A,N/A,N/A,N/A,NA,65 min,movie,N/A
tt1930458,Red Line,N/A,USA,Thriller,Robert Kirbyson,N/A,Screen Media Ventures,R,4.9,NA,87 min,movie,"1,078"
tt2186358,Red Lodge,N/A,USA,"Comedy, Drama, Romance",Dan Steadman,N/A,N/A,N/A,7.0,NA,78 min,movie,25
tt3002760,Red River Moon,N/A,USA,"Adventure, Drama","Bruce Barnett, Bruce Bsrnett",N/A,N/A,NOT RATED,4.1,NA,80 min,movie,8
tt2265080,Red Wing,N/A,USA,"Drama, Romance",Will Wallace,N/A,Hammond Entertainment,PG-13,6.8,NA,108 min,movie,288
tt3059814,Redemption,"$23,595",USA,"Drama, Music, Thriller",Ric White,N/A,Roadside Attractions,N/A,N/A,49%,115 min,movie,N/A
tt3279418,Redemption,"$23,595",USA,"Drama, Mystery, Thriller",Tim Martin Crouse,N/A,Roadside Attractions,N/A,N/A,49%,106 min,movie,N/A
tt2009432,Redemption Trail,N/A,USA,Drama,Britta Sjogren,N/A,Breaking Glass Pictures,Unrated,6.0,NA,92 min,movie,68
tt2515164,Redwood Highway,"$132,297",USA,Drama,Gary Lundgren,N/A,Monterey Media,PG-13,6.4,80%,90 min,movie,405
tt3257880,Reflection of the Soul,N/A,USA,Action,Tom Smith,N/A,N/A,N/A,6.7,NA,95 min,movie,15
tt2587780,Regen [6],N/A,USA,Horror,Jay Andrew Check,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt6709528,Reigning Men,N/A,USA,Comedy,Aaron L. Williams,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt3434098,Reinventing Michael Banks,N/A,USA,Drama,Skip Schwink,N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt2237008,Remedy,N/A,USA,Drama,Cheyenne Picardo,N/A,N/A,N/A,6.2,NA,120 min,movie,91
tt3696930,Remember My Isa,N/A,USA,"Drama, Family, History",Kerry Villnuve,N/A,N/A,N/A,N/A,NA,96 min,movie,N/A
tt3053544,Remember You're Special,N/A,USA,Comedy,"Eliseo Cabrera, Sean Conroy",N/A,N/A,N/A,6.8,NA,82 min,movie,5
tt2462686,Reminisce,N/A,USA,"Comedy, Drama","Shannon Lanier, Robbie Soto",N/A,N/A,N/A,N/A,NA,N/A,movie,N/A
tt1800367,Remnants,N/A,USA,"Action, Drama, Sci-Fi","Tim Szczesniak, André Freitas, Chance White, Jared Young, Matthew Young",N/A,Area 51 Entertainment,Not Rated,4.0,NA,92 min,movie,226
